13 1 22 1 108 -71 -72 -72 -72 -72 -73 -100 -73 -73 -72 -73 -72 -73 -73 -73 -74 -72 -74 -73 -73 -74 -72 -73 -73 -73 -73 -72 -73 -72 -72 -100 -71 -71 -71 -71 -71 -70 -70 -70 -69 -71 -63 -63 -62 -63 -62 100 -63 -62 -62 -63 -63 -63 -62 -63 -63 -62 -63 -63 -62 -62 -62 -62 -62 -62 -63 -63 -63 -63 -64 100 -64 -64 -65 -65 -65 -66 -65 -66 -66 (6.050000,1.995262)
13 1 23 1 108 -70 -70 -71 -69 -100 -70 -70 -68 -70 -70 -70 -69 -71 -100 -70 -70 -70 -70 -70 -71 -71 -71 -70 -100 -70 -71 -71 -71 -70 -70 -71 -71 -70 -70 -71 -70 -71 -100 -71 -71 -67 -60 -64 -63 100 -61 -64 -63 -63 -62 -62 -62 -61 100 -62 -62 -64 -62 -62 -60 -63 -60 -63 100 -63 -63 -63 -63 -63 -63 -60 -64 -62 -62 -61 -62 100 100 -63 -63 (6.050000,1.778279)
13 1 24 1 108 -70 -100 -71 -71 -71 -71 -70 -71 -71 -71 -71 -71 -71 -71 -72 -71 -70 -70 -71 -100 -71 -71 -71 -71 -71 -72 -72 -70 -71 -71 -71 -72 -70 -72 -71 -71 -71 -72 -71 -71 -61 100 -63 -62 -63 100 -62 -62 -61 -61 -63 -61 -63 -62 -63 -61 -62 -63 -63 100 -63 -63 -61 -62 -61 -61 -62 -63 -62 -63 -63 -60 -61 -63 -62 -62 -64 -64 -63 -63 (4.238378,2.159007)
13 1 25 1 108 -70 -70 -72 -70 -71 -100 -72 -71 -72 -72 -100 -70 -71 -71 -71 -70 -71 -74 -73 -72 -72 -70 -71 -71 -100 -71 -71 -71 -70 -71 -71 -70 -71 -71 -71 -72 -71 -70 -70 -71 -62 100 -63 -61 -61 100 -62 -63 -62 -63 100 -61 -63 -63 -63 -62 -63 -64 -62 -64 -62 -63 -62 -61 100 -62 -63 -62 -61 -63 -61 -63 100 -62 -62 -63 -62 -63 -62 -63 (3.922939,1.849026)
13 1 26 1 108 -71 -72 -71 -70 -71 -70 -71 -71 -71 -70 -71 -71 -71 -71 -70 -71 -71 -71 -71 -71 -70 -71 -70 -70 -72 -72 -71 -70 -71 -72 -71 -71 -100 -70 -70 -100 -71 -71 -72 -71 -62 -60 -63 -61 -62 -62 -63 -63 -63 -62 -63 -60 -62 -61 -62 -61 -63 -63 -63 -63 -63 -62 -62 -63 -63 -63 -62 -63 -63 -63 -64 -61 100 -61 -62 100 -60 -62 -63 -62 (3.988765,1.922133)
13 1 27 1 108 -70 -71 -71 -71 -71 -70 -72 -71 -70 -70 -71 -71 -71 -72 -72 -71 -71 -71 -71 -70 -71 -100 -72 -72 -70 -71 -72 -70 -72 -70 -100 -71 -71 -70 -71 -71 -71 -71 -71 -71 -63 -63 -61 -63 -63 -63 -63 -62 -60 -62 -63 -62 -62 -63 -62 -61 -60 -63 100 -62 100 100 -62 -63 -62 -60 -64 -62 -64 -64 100 -63 -62 -62 -63 100 -63 -63 -61 -60 (3.989246,0.874738)
13 1 28 1 108 -71 -71 -71 -72 -100 -71 -70 -71 -71 -71 -71 -70 -71 -70 -70 -71 -71 -71 -71 -71 -70 -71 -70 -70 -71 -71 -70 -70 -71 -100 -71 -71 -71 -71 -71 -70 -72 -70 -71 -71 -62 -63 -63 -63 100 -62 -63 -62 -63 -63 -63 -63 -62 -61 -62 -61 -63 -62 -63 100 -61 -62 -62 -63 -63 -63 -63 -62 100 100 -61 -63 -64 -63 -61 100 -61 -63 -60 -63 (5.508404,2.172222)
13 1 29 1 108 -100 -71 -71 -70 -70 -70 -71 -100 -70 -71 -71 -71 -71 -70 -71 -71 -70 -70 -71 -72 -71 -71 -70 -71 -71 -70 -71 -71 -71 -70 -71 -70 -71 -72 -72 -100 -71 -71 -71 -71 100 -62 -60 -60 -63 -61 -63 100 -62 -62 -62 -63 100 -63 -62 -63 -63 -63 -62 -63 -62 -62 -62 -63 -62 -64 -62 -63 -63 -61 -63 -63 -63 -64 -63 100 -62 -62 -63 -61 (3.659876,1.493515)
13 1 30 1 108 -71 -71 -71 -71 -71 -70 -70 -71 -100 -100 -100 -70 -100 -100 -100 -71 -70 -71 -70 -71 -71 -70 -71 -71 -70 -70 -70 -72 -70 -70 -71 -71 -72 -100 -71 -72 -71 -71 -73 -71 -63 -63 -62 -63 -63 -62 -63 -63 100 100 100 -62 100 100 100 -63 -62 -63 -63 -63 -62 -62 -62 -62 -62 -62 -62 -63 -63 -63 100 -63 -63 100 -61 -62 -60 -60 -62 -62 (5.508404,2.172222)
13 1 31 1 108 -72 -100 -71 -71 -71 -70 -71 -71 -70 -71 -71 -70 -72 -71 -71 -71 -72 -71 -100 -70 -71 -71 -71 -71 -71 -71 -72 -70 -71 -70 -70 -70 -72 -71 -70 -71 -71 -70 -70 -69 100 100 -62 -61 -63 -63 -62 -63 -61 -63 -62 -62 -62 -64 -63 -62 -63 -62 100 -63 -60 -63 -62 -64 100 -63 -62 -61 -62 -62 -63 -61 -61 -62 100 -62 -64 -60 -61 -64 (4.054738,0.000000)
