12 3 53 1 102 -75 -75 -74 -75 -76 -75 -76 -75 -1 -75 -75 -74 -74 -76 -75 -74 -74 -74 -75 -1 -75 -76 -75 -75 -75 -76 -76 -76 -75 -76 -77 -76 -76 -75 -77 -75 -76 -1 -74 -75 -70 -70 -70 -71 -70 -72 -1 -70 -1 -70 -71 -70 -71 -70 -71 -71 -70 -71 -71 -1 -71 -70 -69 -70 -70 -70 -70 -70 -70 -70 -69 -70 -69 -70 -70 -70 -71 -1 -70 -69 (3.178773,3.421795)
12 3 55 1 102 -76 -196 -255 -246 -75 -75 -75 -75 -76 -76 -1 -75 -76 -75 -74 -75 -74 -75 -74 -74 -74 -76 -74 -74 -75 -74 -75 -76 -74 -75 -76 -76 -76 -77 -76 -76 -75 -76 -76 -77 -70 -246 -154 -154 -70 -70 -70 -70 -70 -70 -1 -70 -70 -71 -70 -71 -71 -70 -70 -71 -70 -69 -70 -70 -70 -70 -70 -70 -70 -70 -70 -69 -69 -70 -69 -70 -70 -71 -1 -70 (5.864305,3.543271)
12 3 58 1 102 -78 -196 -255 -246 -74 -75 -76 -76 -76 -76 -75 -75 -75 -75 -75 -75 -75 -73 -74 -75 -75 -74 -75 -75 -74 -74 -74 -74 -76 -75 -76 -75 -77 -75 -75 -75 -76 -74 -75 -1 -70 -246 -154 -154 -67 -68 -67 -67 -67 -67 -68 -66 -67 -67 -67 -67 -67 -68 -67 -67 -66 -66 -67 -67 -67 -67 -67 -67 -67 -68 -66 -67 -68 -67 -67 -67 -67 -67 -67 -1 (5.884499,3.157944)
12 4 0 1 102 -75 -196 -255 -246 -76 -76 -77 -76 -76 -75 -76 -76 -76 -75 -75 -77 -76 -75 -1 -74 -75 -76 -74 -75 -74 -76 -75 -75 -76 -76 -76 -75 -77 -1 -75 -1 -76 -75 -76 -75 -67 -246 -154 -154 -76 -67 -67 -68 -67 -67 -67 -68 -67 -68 -67 -67 -67 -67 -1 -67 -67 -67 -68 -67 -67 -68 -65 -66 -67 -68 -67 -67 -67 -1 -67 -1 -67 -67 -67 -67 (5.864305,3.543271)
12 4 2 1 102 -75 -76 -196 -255 -246 -79 -79 -1 -80 -79 -81 -80 -78 -78 -79 -80 -80 -79 -78 -77 -78 -78 -78 -78 -80 -77 -78 -77 -78 -1 -81 -80 -81 -79 -79 -78 -80 -79 -79 -80 -67 -68 -246 -154 -154 -71 -72 -1 -71 -72 -72 -72 -72 -71 -72 -71 -72 -72 -72 -71 -71 -71 -71 -71 -72 -71 -71 -72 -71 -1 -71 -71 -71 -70 -70 -71 -71 -71 -71 -72 (5.703027,3.965923)
12 4 5 1 102 -80 -196 -255 -246 -75 -76 -75 -75 -74 -74 -74 -74 -74 -74 -76 -74 -74 -75 -74 -74 -75 -74 -74 -75 -74 -74 -75 -1 -74 -76 -76 -76 -76 -76 -77 -76 -77 -75 -77 -77 -71 -246 -154 -154 -68 -69 -69 -70 -69 -69 -69 -68 -69 -68 -69 -70 -70 -69 -70 -69 -70 -69 -69 -70 -69 -69 -69 -1 -69 -70 -69 -69 -1 -70 -68 -69 -70 -70 -70 -70 (5.864305,3.543271)
12 4 7 1 102 -1 -196 -255 -246 -76 -76 -77 -76 -75 -76 -75 -75 -74 -75 -74 -1 -74 -75 -74 -75 -75 -73 -74 -75 -75 -76 -75 -75 -76 -76 -76 -77 -1 -76 -77 -77 -76 -75 -77 -77 -1 -246 -154 -154 -69 -70 -70 -70 -1 -69 -70 -70 -69 -69 -70 -1 -69 -70 -70 -70 -69 -69 -69 -71 -69 -69 -69 -68 -69 -68 -68 -69 -1 -69 -69 -69 -70 -69 -69 -69 (5.884499,3.157944)
12 4 10 1 102 -196 -255 -246 -78 -79 -77 -79 -78 -79 -1 -77 -77 -77 -77 -78 -78 -77 -78 -78 -78 -78 -77 -77 -1 -1 -79 -79 -78 -80 -78 -78 -81 -79 -1 -80 -79 -79 -79 -80 -80 -246 -154 -154 -71 -71 -71 -71 -72 -71 -1 -72 -72 -71 -72 -72 -72 -71 -72 -72 -72 -72 -71 -72 -1 -1 -70 -72 -71 -71 -71 -71 -71 -71 -1 -72 -1 -72 -71 -71 -71 (6.050000,5.011872)
12 4 12 1 102 -80 -196 -255 -246 -80 -78 -80 -78 -79 -1 -78 -78 -78 -78 -77 -78 -78 -77 -78 -77 -78 -1 -78 -78 -78 -77 -79 -78 -79 -78 -78 -79 -1 -79 -79 -79 -80 -77 -80 -79 -72 -246 -154 -154 -80 -71 -71 -70 -1 -1 -71 -70 -72 -71 -71 -72 -71 -71 -71 -71 -70 -1 -70 -71 -71 -71 -1 -71 -72 -70 -1 -70 -1 -70 -71 -70 -70 -71 -71 -71 (5.787699,5.005004)
12 4 15 1 102 -78 -196 -255 -246 -76 -77 -76 -77 -75 -75 -76 -75 -77 -77 -76 -75 -74 -76 -76 -75 -75 -76 -76 -76 -77 -77 -76 -77 -76 -75 -77 -76 -76 -76 -77 -76 -77 -76 -78 -77 -71 -246 -154 -154 -69 -68 -69 -68 -69 -68 -68 -68 -68 -68 -68 -70 -69 -69 -69 -70 -68 -68 -69 -68 -70 -69 -69 -69 -68 -69 -69 -69 -68 -69 -69 -68 -67 -69 -69 -69 (5.864305,3.543271)
