11 37 27 1 108 -79 -79 -72 -73 -74 -72 -72 -72 -73 -73 -73 -74 -75 -75 -75 -75 -77 -78 -78 -80 -1 -1 -1 -1 -1 -84 -85 -84 -85 -82 -81 -80 -81 -79 -78 -77 -76 -75 -75 -74 -67 -68 -69 -68 -67 -68 -67 -67 -67 -67 -67 -68 -67 -67 -66 -67 -66 -66 -66 -66 -1 -1 -1 -1 -1 -67 -67 -68 -67 -67 -67 -67 -68 -67 -68 -67 -66 -67 -67 -67 (5.804362,2.807658)
11 37 31 1 108 -196 -256 -31 -256 -196 -255 -246 -79 -77 -72 -72 -72 -72 -72 -72 -72 -72 -72 -1 -73 -74 -74 -76 -76 -78 -1 -78 -1 -82 -82 -83 -81 -1 -82 -81 -79 -80 -1 -1 -1 -246 -216 -246 -246 -246 -148 -148 -67 -67 -67 -67 -67 -68 -66 -66 -66 -67 -66 -1 -67 -66 -66 -67 -65 -67 -1 -65 -1 -67 -65 -67 -68 -1 -65 -66 -67 -65 -1 -1 -1 (6.047811,0.025023)
11 37 34 1 108 -196 -256 -31 -256 -196 -255 -246 -78 -76 -72 -73 -72 -1 -72 -72 -1 -73 -1 -1 -1 -1 -73 -73 -74 -1 -1 -1 -1 -1 -1 -81 -79 -80 -81 -79 -79 -1 -79 -80 -81 -246 -216 -246 -246 -246 -148 -148 -66 -66 -67 -67 -66 -1 -66 -67 -1 -66 -1 -1 -1 -1 -67 -67 -66 -1 -1 -1 -1 -1 -1 -67 -67 -67 -65 -67 -68 -1 -68 -67 -67 (6.047811,0.025023)
11 37 37 1 108 -78 -196 -255 -246 -79 -72 -73 -72 -72 -72 -72 -72 -72 -72 -1 -1 -72 -73 -74 -74 -74 -75 -75 -77 -80 -80 -82 -82 -82 -1 -81 -80 -1 -81 -80 -78 -80 -79 -78 -80 -67 -246 -148 -148 -67 -67 -68 -67 -66 -65 -67 -66 -68 -66 -1 -1 -66 -66 -66 -66 -67 -66 -68 -66 -66 -66 -67 -67 -66 -1 -65 -67 -1 -65 -67 -67 -65 -65 -66 -68 (5.902497,2.814520)
11 37 40 1 108 -75 -196 -256 -30 -256 -196 -255 -246 -82 -76 -74 -72 -72 -72 -73 -73 -73 -72 -73 -73 -74 -73 -74 -74 -75 -75 -78 -78 -78 -81 -1 -81 -1 -82 -82 -81 -80 -82 -81 -83 -67 -246 -216 -246 -246 -246 -148 -148 -68 -66 -67 -67 -68 -66 -67 -66 -67 -65 -65 -66 -67 -67 -66 -67 -66 -67 -67 -66 -67 -66 -1 -67 -1 -67 -66 -67 -67 -65 -66 -67 (6.047272,0.022220)
11 37 43 1 108 -82 -1 -196 -255 -246 -81 -1 -1 -1 -72 -73 -72 -73 -1 -1 -1 -72 -74 -73 -75 -75 -75 -76 -76 -77 -78 -81 -80 -1 -81 -81 -1 -1 -80 -80 -78 -79 -78 -78 -79 -66 -1 -246 -148 -148 -81 -1 -1 -1 -68 -67 -65 -67 -1 -1 -1 -66 -66 -66 -67 -66 -67 -66 -66 -67 -66 -67 -67 -1 -67 -67 -1 -1 -64 -66 -67 -67 -66 -66 -68 (5.804362,2.807658)
11 37 46 1 108 -196 -256 -30 -256 -196 -255 -246 -79 -77 -73 -73 -1 -73 -73 -73 -75 -73 -72 -74 -73 -74 -74 -75 -75 -76 -1 -77 -78 -80 -82 -79 -81 -79 -80 -81 -1 -80 -80 -79 -1 -246 -216 -246 -246 -246 -148 -148 -67 -66 -66 -66 -1 -66 -65 -66 -67 -67 -66 -66 -67 -66 -67 -66 -66 -66 -1 -66 -67 -66 -65 -67 -65 -66 -67 -66 -1 -67 -65 -67 -1 (6.048049,0.022302)
11 37 49 1 108 -78 -1 -196 -255 -246 -80 -73 -74 -74 -1 -72 -1 -73 -72 -72 -72 -73 -73 -74 -73 -74 -1 -75 -77 -76 -78 -78 -1 -81 -81 -82 -81 -79 -79 -81 -82 -80 -79 -84 -78 -68 -1 -246 -148 -148 -67 -67 -68 -69 -1 -68 -1 -1 -67 -66 -67 -67 -66 -66 -67 -65 -1 -66 -66 -65 -65 -67 -1 -67 -67 -66 -68 -68 -68 -67 -67 -1 -67 -67 -67 (5.804362,2.807658)
11 37 55 1 108 -80 -196 -256 -30 -256 -196 -256 -31 -256 -196 -256 -30 -256 -196 -255 -246 -80 -75 -75 -74 -74 -1 -73 -74 -75 -1 -75 -74 -73 -75 -76 -75 -76 -75 -77 -78 -78 -79 -78 -79 -67 -246 -216 -246 -246 -246 -216 -246 -246 -246 -216 -246 -246 -246 -148 -148 -65 -66 -67 -67 -67 -1 -66 -67 -68 -1 -66 -66 -66 -66 -65 -66 -68 -65 -66 -67 -67 -67 -67 -67 (6.037645,0.025331)
11 37 57 1 108 -79 -196 -255 -246 -79 -77 -75 -1 -75 -1 -1 -75 -75 -74 -74 -1 -74 -74 -75 -75 -75 -75 -76 -77 -77 -76 -76 -76 -77 -77 -75 -76 -77 -76 -75 -76 -74 -76 -1 -73 -67 -246 -148 -148 -79 -66 -66 -1 -68 -1 -1 -66 -68 -66 -66 -1 -67 -67 -67 -66 -65 -66 -67 -67 -66 -66 -66 -66 -66 -65 -65 -67 -66 -67 -67 -67 -67 -67 -1 -67 (5.884499,3.157944)
