17 42 38 1 111 -55 -55 -55 -54 -53 -54 -53 -53 -52 -51 -50 -52 -49 -49 -49 -49 -49 -48 -50 -51 -100 -48 -48 -48 -48 -48 -100 -50 -50 -48 -48 -51 -49 -51 -51 -48 -48 -49 -49 -50 -56 -53 -54 -54 -54 -55 -55 -55 -55 -54 -54 -56 -56 -57 -58 -58 -59 -59 -62 -64 100 -67 -67 -68 -71 -73 100 -70 -67 -67 -63 -65 -63 -61 -61 -60 -59 -58 -57 -56 (5.860146,0.118634)
17 42 41 1 111 -55 -55 -54 -54 -54 -54 -54 -53 -52 -52 -50 -50 -50 -49 -49 -49 -49 -48 -48 -48 -48 -49 -100 -49 -100 -100 -48 -50 -50 -50 -51 -49 -50 -51 -49 -51 -49 -49 -49 -50 -56 -54 -54 -54 -54 -54 -55 -55 -55 -55 -56 -56 -57 -57 -58 -58 -59 -60 -62 -63 -64 -65 100 -68 100 100 -71 -70 -68 -66 -64 -64 -63 -62 -61 -60 -59 -58 -57 -56 (5.856121,0.111936)
17 42 43 1 111 -55 -55 -56 -54 -54 -54 -54 -53 -53 -52 -52 -53 -52 -50 -49 -50 -49 -49 -48 -49 -100 -100 -49 -49 -49 -49 -49 -48 -49 -100 -49 -49 -100 -49 -49 -50 -49 -51 -52 -52 -57 -54 -54 -55 -55 -55 -56 -55 -56 -56 -56 -57 -57 -58 -58 -59 -60 -60 -63 -64 100 100 -68 -68 -70 -72 -70 -69 -68 100 -63 -63 100 -62 -61 -60 -60 -58 -58 -57 (5.860146,0.118634)
17 42 46 1 111 -55 -55 -55 -54 -54 -53 -54 -53 -53 -52 -53 -53 -49 -50 -49 -49 -49 -49 -49 -100 -48 -49 -49 -49 -49 -49 -49 -49 -49 -51 -51 -49 -49 -49 -49 -49 -49 -50 -52 -53 -55 -54 -55 -55 -53 -55 -56 -55 -56 -56 -57 -56 -57 -59 -58 -59 -59 -60 -63 100 -66 -67 -67 -68 -70 -71 -71 -69 -67 -66 -63 -64 -63 -62 -60 -60 -60 -58 -58 -57 (5.860146,0.118634)
17 42 49 1 111 -55 -55 -55 -54 -54 -53 -53 -53 -53 -52 -50 -50 -49 -50 -49 -49 -48 -49 -48 -48 -48 -49 -49 -49 -100 -48 -48 -48 -51 -51 -48 -51 -48 -49 -49 -49 -49 -50 -49 -50 -57 -54 -55 -54 -55 -55 -55 -55 -56 -56 -56 -57 -57 -58 -59 -59 -59 -61 -62 -65 -65 -67 -68 -69 100 -72 -71 -69 -67 -65 -63 -64 -62 -62 -60 -59 -59 -58 -57 -56 (5.860146,0.118634)
17 42 51 1 111 -55 -55 -55 -54 -54 -54 -53 -53 -52 -53 -53 -52 -51 -50 -49 -49 -49 -49 -49 -49 -49 -49 -51 -48 -48 -51 -49 -48 -48 -48 -50 -51 -49 -51 -49 -49 -49 -49 -51 -50 -56 -54 -54 -54 -55 -55 -54 -54 -56 -55 -56 -57 -57 -57 -58 -58 -60 -60 -62 -64 -64 -66 -67 -70 -72 -76 -76 -72 -70 -68 -64 -62 -64 -62 -61 -61 -59 -60 -58 -58 (5.856121,0.111936)
17 42 56 1 111 -55 -55 -55 -55 -54 -53 -53 -53 -53 -52 -52 -51 -50 -50 -49 -50 -50 -49 -48 -51 -51 -48 -48 -100 -100 -48 -51 -100 -50 -51 -48 -48 -51 -49 -48 -48 -49 -49 -49 -50 -56 -54 -54 -54 -54 -55 -54 -55 -55 -56 -56 -56 -56 -57 -57 -58 -59 -59 -61 -63 -61 -63 -66 100 100 -69 -71 100 -69 -67 -64 -63 -64 -62 -62 -61 -60 -59 -58 -58 (5.860146,0.118634)
17 42 59 1 111 -55 -55 -55 -54 -54 -54 -53 -53 -53 -51 -49 -52 -50 -50 -49 -49 -48 -49 -50 -48 -48 -48 -49 -50 -51 -51 -100 -50 -49 -51 -100 -100 -100 -50 -48 -100 -49 -49 -49 -52 -55 -53 -54 -54 -54 -54 -55 -55 -55 -55 -55 -56 -57 -57 -58 -58 -58 -59 -59 -63 -62 -64 -66 -68 -68 -72 100 -72 -71 -67 100 100 100 -63 -62 100 -60 -59 -58 -57 (5.850528,0.101636)
17 43 4 1 111 -55 -54 -54 -54 -54 -54 -53 -52 -51 -52 -50 -49 -49 -49 -50 -49 -49 -49 -51 -51 -48 -100 -48 -50 -48 -51 -51 -50 -50 -48 -51 -51 -48 -48 -48 -49 -49 -49 -49 -50 -56 -54 -54 -54 -54 -53 -55 -55 -55 -55 -56 -56 -56 -59 -55 -58 -59 -59 -61 -64 -65 100 -64 -66 -68 -69 -69 -69 -68 -67 -65 -63 -64 -63 -62 -61 -60 -59 -58 -57 (5.864402,0.125188)
17 43 6 1 111 -56 -55 -56 -54 -54 -53 -54 -53 -53 -52 -53 -52 -50 -50 -49 -49 -49 -48 -51 -49 -49 -49 -51 -51 -48 -51 -49 -48 -51 -49 -49 -51 -48 -49 -49 -49 -49 -49 -50 -49 -57 -54 -54 -55 -54 -54 -55 -55 -55 -56 -56 -56 -56 -57 -57 -58 -59 -59 -62 -63 -64 -63 -65 -67 -68 -71 -72 -73 -73 -69 -68 -64 -63 -63 -62 -62 -60 -59 -59 -58 (5.850528,0.101636)
