11 57 36 1 102 -70 -68 -67 -68 -67 -67 -67 -67 -67 -67 -66 -66 -67 -67 -1 -67 -67 -67 -67 -68 -69 -69 -71 -72 -72 -72 -73 -73 -72 -72 -73 -73 -73 -73 -73 -72 -73 -73 -74 -73 -61 -60 -62 -62 -63 -63 -62 -62 -63 -63 -63 -62 -62 -62 -1 -62 -63 -62 -62 -62 -64 -61 -61 -61 -61 -61 -62 -61 -62 -61 -61 -61 -62 -61 -61 -62 -61 -62 -61 -61 (5.326709,1.624539)
11 57 39 1 102 -73 -196 -255 -246 -69 -67 -67 -66 -67 -67 -66 -66 -67 -67 -66 -67 -67 -67 -66 -67 -67 -66 -68 -68 -69 -70 -71 -72 -72 -73 -74 -73 -72 -72 -73 -73 -72 -73 -73 -73 -61 -246 -154 -154 -61 -62 -63 -62 -62 -63 -62 -1 -63 -62 -62 -1 -62 -62 -62 -62 -63 -62 -62 -62 -62 -61 -61 -62 -62 -61 -62 -61 -61 -61 -61 -62 -61 -62 -61 -62 (5.976073,1.410602)
11 57 41 1 102 -196 -255 -246 -69 -68 -67 -66 -67 -67 -67 -67 -67 -67 -1 -67 -67 -67 -66 -66 -66 -66 -67 -68 -69 -70 -71 -71 -72 -72 -72 -72 -72 -72 -72 -72 -72 -72 -72 -72 -72 -246 -154 -154 -62 -62 -61 -62 -63 -62 -63 -61 -62 -62 -1 -63 -63 -62 -62 -62 -63 -60 -63 -62 -62 -62 -62 -62 -63 -62 -62 -62 -62 -62 -61 -62 -61 -62 -62 -63 -62 (6.050000,1.412538)
11 57 44 1 102 -72 -196 -255 -246 -70 -69 -67 -67 -67 -68 -67 -67 -67 -67 -67 -67 -67 -67 -67 -67 -67 -68 -1 -68 -69 -71 -71 -72 -72 -73 -1 -72 -72 -73 -72 -73 -72 -72 -73 -72 -62 -246 -154 -154 -62 -62 -62 -1 -62 -63 -62 -63 -63 -63 -63 -63 -62 -62 -63 -63 -63 -62 -1 -63 -62 -62 -62 -62 -62 -63 -1 -62 -61 -62 -63 -61 -63 -62 -63 -62 (5.967053,1.582721)
11 57 46 1 102 -72 -72 -196 -255 -246 -71 -70 -69 -69 -69 -69 -69 -69 -69 -69 -69 -69 -69 -70 -70 -69 -69 -71 -71 -70 -70 -71 -72 -75 -75 -77 -74 -76 -76 -77 -79 -81 -1 -1 -1 -62 -62 -246 -154 -154 -61 -62 -62 -63 -63 -62 -61 -62 -62 -62 -61 -1 -62 -62 -63 -62 -62 -62 -62 -62 -62 -62 -63 -62 -61 -63 -62 -63 -62 -62 -62 -62 -1 -1 -1 (5.876101,1.987670)
11 57 49 1 102 -84 -1 -196 -255 -246 -75 -72 -71 -71 -71 -72 -72 -71 -71 -71 -71 -71 -70 -71 -71 -71 -71 -72 -72 -74 -74 -76 -79 -81 -1 -1 -85 -85 -1 -83 -1 -1 -82 -1 -80 -61 -1 -246 -154 -154 -59 -59 -59 -59 -59 -59 -61 -60 -60 -59 -60 -1 -59 -60 -59 -58 -59 -59 -59 -59 -59 -60 -60 -60 -1 -1 -60 -61 -1 -61 -1 -1 -59 -1 -59 (5.854883,2.230202)
11 57 51 1 102 -84 -196 -255 -246 -75 -71 -72 -71 -71 -71 -70 -71 -71 -70 -70 -71 -70 -70 -71 -71 -71 -72 -72 -73 -74 -77 -76 -81 -81 -1 -1 -83 -82 -82 -1 -82 -83 -83 -1 -87 -1 -246 -154 -154 -60 -59 -60 -60 -60 -59 -59 -60 -59 -58 -61 -61 -59 -59 -60 -59 -1 -59 -59 -59 -58 -60 -59 -59 -59 -1 -1 -60 -61 -60 -1 -60 -60 -59 -1 -61 (5.932834,2.235653)
11 57 54 1 102 -196 -255 -246 -76 -72 -71 -71 -70 -70 -70 -70 -70 -1 -71 -71 -71 -70 -70 -70 -72 -72 -72 -73 -73 -76 -80 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -246 -154 -154 -61 -59 -59 -60 -60 -60 -59 -60 -60 -1 -59 -59 -60 -59 -60 -59 -59 -60 -59 -59 -59 -58 -59 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 (6.050000,2.238721)
11 57 56 1 102 -196 -255 -246 -77 -72 -71 -72 -71 -71 -71 -70 -71 -72 -71 -71 -71 -71 -70 -71 -71 -71 -1 -72 -74 -78 -83 -84 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -246 -154 -154 -59 -59 -61 -60 -60 -60 -61 -60 -61 -61 -60 -59 -60 -60 -59 -60 -61 -61 -1 -60 -59 -59 -60 -60 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 (6.050000,2.238721)
11 57 59 1 102 -196 -255 -246 -76 -71 -71 -71 -71 -70 -70 -71 -70 -70 -70 -70 -70 -70 -70 -70 -70 -71 -72 -72 -73 -75 -78 -1 -87 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -246 -154 -154 -59 -58 -59 -59 -58 -60 -59 -60 -60 -60 -61 -61 -60 -60 -61 -60 -60 -59 -61 -1 -59 -60 -61 -1 -60 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 (6.050000,2.238721)
11 58 1 1 102 -1 -246 -255 -246 -76 -75 -72 -72 -1 -72 -71 -71 -72 -71 -71 -71 -71 -72 -71 -71 -72 -72 -72 -73 -73 -77 -78 -83 -85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -154 -154 -61 -60 -60 -61 -1 -61 -61 -60 -60 -1 -60 -61 -60 -61 -61 -60 -60 -60 -60 -60 -61 -60 -61 -61 -62 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 (3.934023,2.350030)
11 58 4 1 102 -196 -255 -246 -78 -75 -72 -72 -71 -71 -72 -71 -72 -71 -71 -71 -71 -71 -71 -71 -72 -72 -72 -73 -75 -78 -83 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -246 -154 -154 -59 -59 -60 -60 -61 -61 -60 -59 -59 -59 -60 -61 -61 -60 -61 -59 -61 -61 -60 -59 -59 -60 -59 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 (6.050000,2.511886)
11 58 6 1 102 -1 -196 -255 -246 -75 -71 -71 -70 -71 -70 -71 -70 -70 -71 -70 -70 -70 -70 -70 -71 -71 -71 -72 -72 -73 -75 -78 -82 -82 -1 -85 -1 -1 -1 -1 -1 -1 -1 -1 -87 -1 -246 -154 -154 -60 -60 -61 -1 -61 -61 -60 -61 -61 -61 -60 -61 -61 -60 -61 -60 -60 -60 -60 -60 -61 -61 -60 -61 -60 -1 -60 -1 -1 -1 -1 -1 -1 -1 -1 -61 (5.932834,2.235653)
11 58 10 1 102 -1 -1 -196 -256 -30 -256 -196 -255 -246 -76 -73 -72 -72 -71 -71 -72 -71 -71 -71 -71 -71 -71 -72 -70 -70 -70 -71 -72 -73 -73 -76 -78 -84 -1 -1 -1 -1 -1 -1 -1 -1 -1 -246 -216 -246 -246 -246 -154 -154 -60 -59 -60 -60 -60 -60 -60 -60 -59 -59 -59 -60 -61 -60 -60 -61 -60 -60 -61 -59 -60 -59 -1 -60 -1 -1 -1 -1 -1 -1 -1 (6.046113,0.022047)
11 58 12 1 102 -1 -196 -255 -246 -80 -77 -76 -75 -74 -74 -74 -73 -73 -73 -73 -72 -75 -73 -73 -73 -74 -73 -75 -76 -76 -80 -82 -82 -82 -1 -84 -1 -83 -82 -1 -83 -82 -1 -82 -81 -1 -246 -154 -154 -60 -59 -59 -60 -60 -60 -60 -60 -59 -60 -60 -61 -61 -60 -60 -61 -61 -60 -61 -61 -59 -62 -61 -62 -60 -1 -61 -1 -60 -60 -1 -60 -60 -1 -1 -60 (5.902497,2.814520)
11 58 15 1 102 -80 -196 -255 -246 -79 -78 -77 -75 -74 -73 -74 -74 -73 -73 -73 -73 -73 -73 -74 -74 -73 -74 -75 -77 -78 -79 -1 -84 -82 -86 -82 -1 -84 -1 -82 -82 -83 -83 -1 -1 -61 -246 -154 -154 -60 -60 -60 -60 -1 -60 -60 -59 -60 -62 -61 -60 -60 -60 -61 -61 -61 -60 -60 -60 -61 -60 -1 -61 -59 -61 -60 -1 -60 -1 -61 -60 -61 -60 -1 -1 (5.884499,3.157944)
