11 25 32 1 102 -71 -71 -71 -71 -72 -72 -71 -72 -71 -71 -72 -71 -72 -72 -72 -72 -71 -72 -72 -71 -72 -1 -71 -72 -71 -72 -72 -1 -72 -71 -72 -72 -72 -71 -71 -72 -72 -71 -71 -72 -70 -70 -71 -70 -70 -1 -71 -70 -70 -1 -71 -70 -70 -71 -70 -70 -70 -71 -69 -70 -70 -1 -70 -71 -70 -70 -70 -1 -70 -70 -70 -70 -71 -70 -71 -70 -71 -71 -70 -70 (3.544232,0.175220)
11 25 33 1 102 -71 -72 -71 -71 -71 -72 -70 -71 -1 -71 -71 -71 -71 -72 -71 -71 -71 -70 -71 -71 -72 -71 -71 -72 -71 -71 -72 -71 -72 -72 -71 -71 -71 -71 -71 -72 -72 -71 -71 -71 -70 -72 -71 -70 -70 -70 -70 -70 -1 -70 -1 -71 -71 -70 -71 -70 -71 -71 -71 -70 -72 -71 -71 -71 -71 -71 -71 -71 -71 -71 -70 -70 -71 -71 -1 -70 -71 -71 -71 -71 (4.238378,2.159007)
11 25 34 1 102 -71 -71 -71 -71 -71 -71 -71 -71 -72 -71 -71 -71 -72 -71 -72 -71 -72 -71 -71 -71 -71 -70 -71 -72 -71 -71 -71 -71 -71 -71 -71 -71 -72 -71 -71 -71 -71 -71 -72 -72 -70 -70 -71 -71 -70 -70 -71 -70 -71 -71 -70 -71 -71 -71 -70 -70 -71 -70 -70 -70 -71 -70 -70 -70 -71 -70 -71 -71 -71 -71 -71 -70 -71 -70 -71 -71 -71 -70 -71 -71 (3.823543,0.234010)
11 25 36 1 102 -71 -71 -72 -72 -71 -71 -72 -71 -71 -71 -72 -72 -72 -71 -71 -72 -72 -72 -196 -196 -255 -246 -71 -70 -71 -71 -72 -71 -71 -71 -72 -71 -72 -72 -72 -71 -71 -71 -71 -72 -70 -71 -70 -71 -72 -70 -72 -71 -71 -71 -72 -71 -70 -71 -71 -71 -71 -70 -246 -246 -154 -154 -71 -71 -72 -71 -71 -71 -71 -71 -72 -71 -71 -71 -71 -71 -71 -71 -70 -71 (4.092187,2.027375)
11 25 39 1 102 -196 -254 -148 -72 -65 -71 -65 -72 -66 -72 -65 -72 -65 -72 -66 -72 -64 -71 -64 -71 -64 -71 -65 -72 -64 -72 -64 -72 -64 -72 -65 -71 -64 -71 -64 -72 -63 -72 -64 -72 -246 -154 -148 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 -1 -246 -71 -246 -71 -246 -71 -246 -70 -246 -70 -246 -70 -246 -71 -246 -70 -246 -70 -246 -70 -246 -70 (5.055478,0.104528)
11 25 41 1 102 -64 -196 -254 -148 -74 -63 -71 -62 -71 -62 -72 -62 -72 -62 -72 -63 -72 -63 -72 -64 -72 -64 -73 -63 -72 -63 -72 -63 -72 -63 -72 -62 -72 -62 -72 -64 -72 -62 -72 -63 -246 -246 -154 -148 -74 -246 -70 -246 -69 -246 -1 -246 -1 -246 -69 -246 -70 -246 -69 -246 -69 -246 -69 -246 -69 -246 -69 -246 -68 -246 -69 -246 -69 -246 -69 -246 -69 -246 -69 -246 (5.160920,0.062171)
11 25 43 1 102 -196 -254 -148 -72 -61 -72 -61 -72 -61 -72 -61 -72 -62 -72 -61 -72 -61 -72 -62 -72 -61 -72 -61 -1 -61 -72 -61 -72 -61 -72 -61 -72 -63 -73 -61 -72 -61 -72 -60 -72 -246 -154 -148 -70 -246 -70 -246 -69 -246 -70 -246 -70 -246 -70 -246 -69 -246 -69 -246 -68 -246 -69 -246 -1 -246 -69 -246 -69 -246 -69 -246 -70 -246 -68 -246 -69 -246 -68 -246 -69 (5.342485,0.024707)
11 25 46 1 102 -61 -196 -254 -148 -71 -70 -1 -70 -71 -70 -72 -68 -71 -68 -73 -68 -71 -67 -72 -67 -72 -67 -72 -67 -71 -69 -72 -70 -72 -69 -72 -69 -72 -69 -73 -69 -72 -68 -72 -69 -246 -246 -154 -148 -72 -246 -1 -246 -71 -246 -72 -246 -71 -246 -71 -246 -72 -246 -72 -246 -71 -246 -71 -246 -71 -246 -72 -246 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 (6.050000,0.794328)
11 25 48 1 102 -196 -254 -148 -72 -71 -72 -72 -72 -71 -72 -71 -72 -70 -72 -69 -1 -69 -72 -74 -72 -74 -72 -70 -72 -70 -72 -69 -72 -70 -72 -69 -72 -1 -72 -69 -72 -69 -72 -69 -72 -246 -154 -148 -72 -246 -72 -246 -72 -246 -72 -246 -72 -246 -71 -246 -1 -246 -72 -246 -71 -246 -72 -246 -71 -246 -71 -246 -71 -246 -71 -246 -70 -246 -71 -246 -71 -246 -71 -246 -71 (4.055953,0.069634)
11 25 51 1 102 -70 -196 -254 -148 -72 -77 -71 -77 -72 -1 -72 -77 -72 -76 -72 -76 -71 -76 -72 -76 -72 -76 -72 -76 -72 -76 -72 -77 -72 -75 -73 -74 -72 -75 -73 -74 -71 -76 -72 -75 -246 -246 -154 -148 -71 -246 -72 -246 -72 -246 -72 -246 -72 -246 -1 -246 -71 -246 -72 -246 -71 -246 -72 -246 -72 -246 -71 -246 -71 -246 -70 -246 -70 -246 -71 -246 -71 -246 -71 -246 (6.050000,2.238721)
11 25 53 1 102 -196 -254 -148 -71 -80 -71 -78 -70 -75 -71 -77 -71 -77 -72 -76 -72 -1 -71 -1 -71 -70 -71 -68 -71 -68 -72 -68 -72 -67 -71 -68 -72 -67 -71 -70 -71 -68 -72 -68 -71 -246 -154 -148 -71 -246 -71 -246 -71 -246 -72 -246 -71 -246 -71 -246 -71 -246 -71 -246 -72 -246 -71 -246 -71 -246 -72 -246 -70 -246 -1 -246 -70 -246 -71 -246 -71 -246 -71 -246 -70 (4.526503,0.436856)
11 25 56 1 102 -69 -196 -254 -148 -73 -67 -73 -68 -72 -1 -73 -70 -72 -70 -73 -69 -72 -70 -73 -70 -73 -70 -72 -70 -72 -70 -73 -69 -73 -70 -73 -71 -73 -71 -72 -70 -72 -70 -74 -70 -246 -246 -154 -148 -72 -246 -72 -246 -72 -246 -72 -246 -72 -246 -72 -246 -71 -246 -71 -246 -1 -246 -71 -246 -72 -246 -72 -246 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 -71 -246 (5.720482,1.550259)
